dataset,location,year,month,day,date,data_quality,max_temp_c,max_temp_flag,min_temp_c,min_temp_flag,mean_temp_c,mean_temp_flag,heat_deg_days_c,heat_deg_days_flag,cool_deg_days_c,cool_deg_days_flag,total_rain_mm,total_rain_flag,total_snow_cm,total_snow_flag,total_precip_mm,total_precip_flag,snow_on_grnd_cm,snow_on_grnd_flag,dir_of_max_gust_10s_deg,dir_of_max_gust_flag,spd_of_max_gust_km_h,spd_of_max_gust_flag,season,lessons,promotion
ec_climate_daily,LA MACAZA QC 5599,2017,7,17,2017-07-17,NA,27,NA,14,NA,20.5,NA,0,NA,2.5,NA,5.4,NA,0,NA,5.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,7,18,2017-07-18,NA,30,NA,14,NA,22,NA,0,NA,4,NA,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,7,19,2017-07-19,NA,23,NA,15,NA,19,NA,0,NA,1,NA,2,NA,0,NA,2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,7,20,2017-07-20,NA,29,NA,17,NA,23,NA,0,NA,5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,7,21,2017-07-21,NA,28,NA,12,NA,20,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,7,22,2017-07-22,NA,25,NA,10,NA,17.5,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,7,23,2017-07-23,NA,26.1,NA,9,NA,17.6,NA,0.4,NA,0,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,7,24,2017-07-24,NA,16,NA,12,NA,14,NA,4,NA,0,NA,14,NA,0,NA,14,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,7,25,2017-07-25,NA,25,NA,12,NA,18.5,NA,0,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,7,26,2017-07-26,NA,23,NA,9,NA,16,NA,2,NA,0,NA,3,NA,0,NA,3,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,7,27,2017-07-27,NA,24,NA,15,NA,19.5,NA,0,NA,1.5,NA,4,NA,0,NA,4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,7,28,2017-07-28,NA,24,NA,7,NA,15.5,NA,2.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,7,29,2017-07-29,NA,25,NA,6,NA,15.5,NA,2.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,7,30,2017-07-30,NA,29,NA,5,NA,17,NA,1,NA,0,NA,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,7,31,2017-07-31,NA,27,NA,14,NA,20.5,NA,0,NA,2.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,1,2017-08-01,NA,29,NA,8,NA,18.5,NA,0,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,2,2017-08-02,NA,30,NA,13,NA,21.5,NA,0,NA,3.5,NA,6,NA,0,NA,6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,3,2017-08-03,NA,26,NA,16,NA,21,NA,0,NA,3,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,4,2017-08-04,NA,26,NA,14,NA,20,NA,0,NA,2,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,5,2017-08-05,NA,25,NA,18,NA,21.5,NA,0,NA,3.5,NA,3.8,NA,0,NA,3.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,6,2017-08-06,NA,20,NA,11,NA,15.5,NA,2.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,7,2017-08-07,NA,22,NA,4,NA,13,NA,5,NA,0,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,8,2017-08-08,NA,24.5,NA,9.8,NA,17.2,NA,0.8,NA,0,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,9,2017-08-09,NA,22,NA,14,NA,18,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,10,2017-08-10,NA,25,NA,9,NA,17,NA,1,NA,0,NA,3.6,NA,0,NA,3.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,11,2017-08-11,NA,28,NA,12,NA,20,NA,0,NA,2,NA,12.2,NA,0,NA,12.2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,12,2017-08-12,NA,24.1,NA,16.2,NA,20.2,NA,0,NA,2.2,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,13,2017-08-13,NA,25,NA,13,NA,19,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,14,2017-08-14,NA,26,NA,11,NA,18.5,NA,0,NA,0.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,15,2017-08-15,NA,24,NA,13,NA,18.5,NA,0,NA,0.5,NA,13,NA,0,NA,13,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,16,2017-08-16,NA,21,NA,7,NA,14,NA,4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,17,2017-08-17,NA,25,NA,9,NA,17,NA,1,NA,0,NA,27,NA,0,NA,27,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,18,2017-08-18,NA,20,NA,15,NA,17.5,NA,0.5,NA,0,NA,11.8,NA,0,NA,11.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,19,2017-08-19,NA,23,NA,18,NA,20.5,NA,0,NA,2.5,NA,7,NA,0,NA,7,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,20,2017-08-20,NA,25,NA,13,NA,19,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,21,2017-08-21,NA,27,NA,12,NA,19.5,NA,0,NA,1.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,22,2017-08-22,NA,23,NA,16,NA,19.5,NA,0,NA,1.5,NA,28.4,NA,0,NA,28.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,23,2017-08-23,NA,20,NA,12,NA,16,NA,2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,24,2017-08-24,NA,16,NA,10,NA,13,NA,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,25,2017-08-25,NA,20,NA,5.5,NA,12.8,NA,5.2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,26,2017-08-26,NA,20.8,NA,4.6,NA,12.7,NA,5.3,NA,0,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,27,2017-08-27,NA,23,NA,4,NA,13.5,NA,4.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,28,2017-08-28,NA,25,NA,4,NA,14.5,NA,3.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,29,2017-08-29,NA,23,NA,6,NA,14.5,NA,3.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,30,2017-08-30,NA,24,NA,5,NA,14.5,NA,3.5,NA,0,NA,5.8,NA,0,NA,5.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,8,31,2017-08-31,NA,15,NA,10,NA,12.5,NA,5.5,NA,0,NA,0.4,NA,0,NA,0.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,1,2017-09-01,NA,17,NA,0,NA,8.5,NA,9.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,2,2017-09-02,NA,21,NA,1,NA,11,NA,7,NA,0,NA,0.8,NA,0,NA,0.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,3,2017-09-03,NA,13,NA,3,NA,8,NA,10,NA,0,NA,6,NA,0,NA,6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,4,2017-09-04,NA,17,NA,10,NA,13.5,NA,4.5,NA,0,NA,15.8,NA,0,NA,15.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,5,2017-09-05,NA,21.1,NA,11.8,NA,16.5,NA,1.5,NA,0,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,6,2017-09-06,NA,19.8,NA,10.3,NA,15.1,NA,2.9,NA,0,NA,11.4,NA,0,NA,11.4,NA,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,7,2017-09-07,NA,17.9,NA,11.3,NA,14.6,NA,3.4,NA,0,NA,8.4,NA,0,NA,8.4,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,8,2017-09-08,NA,17.8,NA,10,NA,13.9,NA,4.1,NA,0,NA,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,9,2017-09-09,NA,19,NA,7,NA,13,NA,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,10,2017-09-10,NA,21,NA,3,NA,12,NA,6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,11,2017-09-11,NA,23,NA,3,NA,13,NA,5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,12,2017-09-12,NA,24,NA,5,NA,14.5,NA,3.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,13,2017-09-13,NA,26,NA,8.8,NA,17.4,NA,0.6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,14,2017-09-14,NA,27,NA,9.5,NA,18.3,NA,0,NA,0.3,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,15,2017-09-15,NA,27.1,NA,10,NA,18.6,NA,0,NA,0.6,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,16,2017-09-16,NA,27,NA,11.5,NA,19.3,NA,0,NA,1.3,NA,0,NA,0,NA,0,NA,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,17,2017-09-17,NA,28,NA,12,NA,20,NA,0,NA,2,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,18,2017-09-18,NA,28,NA,11,NA,19.5,NA,0,NA,1.5,NA,0,NA,0,NA,0,NA,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,19,2017-09-19,NA,26,NA,13,NA,19.5,NA,0,NA,1.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,20,2017-09-20,NA,26,NA,15,NA,20.5,NA,0,NA,2.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,21,2017-09-21,NA,27,NA,7,NA,17,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,22,2017-09-22,NA,28,NA,8,NA,18,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,23,2017-09-23,NA,30,NA,12,NA,21,NA,0,NA,3,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,24,2017-09-24,NA,32,NA,15,NA,23.5,NA,0,NA,5.5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,25,2017-09-25,NA,32.7,NA,14.4,NA,23.6,NA,0,NA,5.6,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,26,2017-09-26,NA,32,NA,14,NA,23,NA,0,NA,5,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,27,2017-09-27,NA,29,NA,15,NA,22,NA,0,NA,4,NA,16.8,NA,0,NA,16.8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,28,2017-09-28,NA,15.1,NA,6.4,NA,10.8,NA,7.2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,29,2017-09-29,NA,14.5,NA,-0.3,NA,7.1,NA,10.9,NA,0,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,9,30,2017-09-30,NA,15,NA,2,NA,8.5,NA,9.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,1,2017-10-01,NA,18.5,NA,-2,NA,8.3,NA,9.7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,2,2017-10-02,NA,20,NA,0,NA,10,NA,8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,3,2017-10-03,NA,22,NA,1,NA,11.5,NA,6.5,NA,0,NA,2,NA,0,NA,2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,4,2017-10-04,NA,19,NA,9,NA,14,NA,4,NA,0,NA,21,NA,0,NA,21,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,5,2017-10-05,NA,16,NA,7,NA,11.5,NA,6.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,6,2017-10-06,NA,17,NA,7,NA,12,NA,6,NA,0,NA,0.6,NA,0,NA,0.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,7,2017-10-07,NA,19,NA,2,NA,10.5,NA,7.5,NA,0,NA,24,NA,0,NA,24,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,8,2017-10-08,NA,21,NA,15,NA,18,NA,0,NA,0,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,9,2017-10-09,NA,19,NA,10,NA,14.5,NA,3.5,NA,0,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,10,2017-10-10,NA,20,NA,9.2,NA,14.6,NA,3.4,NA,0,NA,0,NA,0,NA,0,NA,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,11,2017-10-11,NA,10.7,NA,0.2,NA,5.5,NA,12.5,NA,0,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,12,2017-10-12,NA,16,NA,-2,NA,7,NA,11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,13,2017-10-13,NA,16,NA,-2.1,NA,7,NA,11,NA,0,NA,2.6,NA,0,NA,2.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,14,2017-10-14,NA,16,NA,10,NA,13,NA,5,NA,0,NA,7.2,NA,0,NA,7.2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,15,2017-10-15,NA,18,NA,10,NA,14,NA,4,NA,0,NA,20,NA,0,NA,20,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,16,2017-10-16,NA,9,NA,1,NA,5,NA,13,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,17,2017-10-17,NA,12,NA,-3,NA,4.5,NA,13.5,NA,0,NA,1,NA,0,NA,1,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,18,2017-10-18,NA,18,NA,-1,NA,8.5,NA,9.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,19,2017-10-19,NA,18,NA,6,NA,12,NA,6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,20,2017-10-20,NA,17,NA,-1,NA,8,NA,10,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,21,2017-10-21,NA,21,NA,0,NA,10.5,NA,7.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,22,2017-10-22,NA,21,NA,4.1,NA,12.6,NA,5.4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,23,2017-10-23,NA,21,NA,4,NA,12.5,NA,5.5,NA,0,NA,0.6,NA,0,NA,0.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,24,2017-10-24,NA,19,NA,12,NA,15.5,NA,2.5,NA,0,NA,8,NA,0,NA,8,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,25,2017-10-25,NA,14,NA,7,NA,10.5,NA,7.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,26,2017-10-26,NA,11,NA,0,NA,5.5,NA,12.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,27,2017-10-27,NA,9.9,NA,4.2,NA,7.1,NA,10.9,NA,0,NA,NA,M,0,NA,NA,M,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,28,2017-10-28,NA,19,NA,0,NA,9.5,NA,8.5,NA,0,NA,11.2,NA,0,NA,11.2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,29,2017-10-29,NA,16,NA,6,NA,11,NA,7,NA,0,NA,42.2,NA,0,NA,42.2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,30,2017-10-30,NA,10.9,NA,4,NA,7.5,NA,10.5,NA,0,NA,5.2,NA,0,NA,5.2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,10,31,2017-10-31,NA,8,NA,1.7,NA,4.9,NA,13.1,NA,0,NA,3,NA,0,NA,3,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,1,2017-11-01,NA,4,NA,-4,NA,0,NA,18,NA,0,NA,10.6,NA,0,NA,10.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,2,2017-11-02,NA,12.1,NA,2.1,NA,7.1,NA,10.9,NA,0,NA,38,NA,0,NA,38,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,3,2017-11-03,NA,10.4,NA,3,NA,6.7,NA,11.3,NA,0,NA,0.6,NA,0,NA,0.6,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,4,2017-11-04,NA,4,NA,-3.2,NA,0.4,NA,17.6,NA,0,NA,2,NA,0,NA,2,NA,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,5,2017-11-05,NA,13,NA,0,NA,6.5,NA,11.5,NA,0,NA,23.2,NA,0,NA,23.2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,6,2017-11-06,NA,8,NA,0.6,NA,4.3,NA,13.7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,7,2017-11-07,NA,5,NA,-3,NA,1,NA,17,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,8,2017-11-08,NA,5,NA,-4,NA,0.5,NA,17.5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,9,2017-11-09,NA,6,NA,-2,NA,2,NA,16,NA,0,NA,0,NA,2,NA,2,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,10,2017-11-10,NA,-7,NA,-12,NA,-9.5,NA,27.5,NA,0,NA,0,NA,1,NA,1,NA,0,T,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,11,2017-11-11,NA,1.2,NA,-10,NA,-4.4,NA,22.4,NA,0,NA,0,NA,0,NA,0,NA,0,T,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,12,2017-11-12,NA,3.2,NA,-10,NA,-3.4,NA,21.4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,13,2017-11-13,NA,0,NA,-10,NA,-5,NA,23,NA,0,NA,0,NA,0,NA,0,NA,0,T,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,14,2017-11-14,NA,2,NA,-3,NA,-0.5,NA,18.5,NA,0,NA,0,NA,0,NA,0,NA,0,T,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,15,2017-11-15,NA,6,NA,-9,NA,-1.5,NA,19.5,NA,0,NA,0,NA,4,NA,4,NA,0,T,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,16,2017-11-16,NA,5,NA,0,NA,2.5,NA,15.5,NA,0,NA,5.4,NA,0,T,5.4,NA,NA,M,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,17,2017-11-17,NA,-2,NA,-7.7,NA,-4.9,NA,22.9,NA,0,NA,0,NA,0,NA,0,NA,0,T,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,18,2017-11-18,NA,-1,NA,-10,NA,-5.5,NA,23.5,NA,0,NA,0,NA,5,NA,5,NA,0,T,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,19,2017-11-19,NA,-3,NA,-5,NA,-4,NA,22,NA,0,NA,0,NA,2,NA,2,NA,10,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,20,2017-11-20,NA,-2,NA,-13.2,NA,-7.6,NA,25.6,NA,0,NA,0,NA,0,NA,0,NA,14,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,21,2017-11-21,NA,5,NA,-17.3,NA,-6.2,NA,24.2,NA,0,NA,2.6,NA,0,NA,2.6,NA,10,NA,NA,NA,NA,NA,0,0,0
ec_climate_daily,LA MACAZA QC 5599,2017,11,22,2017-11-22,NA,0,NA,-6,NA,-3,NA,21,NA,0,NA,0,NA,0,NA,0,NA,8,NA,NA,NA,NA,NA,0,0,0
